FILE_ID,LABEL
ES1430239,D
ER1401328,D
ES1457936,D
ER1398248,E
ER1413695,D
ER1416361,A
ER1397095,B
P11548168,A
RE1444962,C
SS1494035,B
ES1459128,A
ES1443483,B
ER1427132,B
ER1399477,D
ES1427923,A
ES1473602,B
P11591448,D
ER1391644,B
RE1448754,A
ER1416189,D
SS1474276,C
ES1461860,D
RE1447989,B
ER1403421,D
P21499448,D
RE1459982,A
RE1461698,D
ER1392622,E
ER1397199,E
SS1477555,D
ER1401993,E
ER1417749,A
P31505390,D
ER1393326,E
ER1390710,B
ER1421694,D
RE1450287,A
ER1402214,D
ER1406474,D
ER1384796,E
ES1440646,D
ES1434301,D
RE1452158,B
ES1465132,B
ER1422107,D
ES1427781,B
ER1389406,E
RE1459458,C
P11499833,A
RE1452178,D
SS1473882,C
RE1456339,D
ER1412184,D
ER1408176,D
SS1476723,A
RE1462279,C
P11583570,A
SS1479035,D
RE1454641,B
ER1395437,A
ER1387242,E
ER1406949,B
ER1385223,E
ES1430836,D
ER1390335,E
SS1486869,C
SS1473977,D
ER1384343,E
SS1493232,B
ER1423079,D
ER1424924,D
ER1389145,E
ER1405021,E
SS1482329,B
SS1476392,C
ES1460278,D
ER1395930,B
RE1468347,C
ES1445225,B
RE1453967,A
ER1404626,E
P21575454,D
RE1461354,A
SS1474709,D
SS1476898,B
ER1401621,D
ER1404007,E
SS1477578,C
SS1476877,A
SS1482479,C
ES1442741,B
ER1421057,A
SS1480110,C
RE1476385,D
ES1467733,D
ER1391752,E
P21545195,D
ER1392928,E
SS1476846,A
ER1396918,E
P31501613,A
ES1448622,B
P11515994,A
ER1385240,E
ER1401825,E
ER1383884,B
ES1427638,B
ER1409378,B
ER1380676,E
ES1419654,B
ER1394539,E
ES1456432,F
ES1441011,B
ER1426485,C
ER1432613,D
ER1413774,D
RE1445501,D
ER1430315,A
P11510282,A
P11618478,A
SS1473907,C
ES1456400,D
ER1397277,E
ER1413243,D
ER1397114,E
ER1397449,E
SS1482805,C
ER1367547,E
ER1402449,E
P21528418,A
SS1489591,D
ER1408572,B
RE1458927,C
P11540712,D
RE1473395,D
ER1414837,B
ER1405671,E
RE1445170,B
ER1426636,D
RE1440711,A
ER1416358,B
SS1491019,A
ER1435652,D
RE1454198,B
P21550712,A
ER1391735,E
SS1483047,D
ER1430748,F
SS1474253,C
RE1456585,C
ES1458082,B
ER1406373,D
RE1444826,B
ES1430402,B
ER1386760,E
ER1439550,C
ES1446906,A
RE1459795,C
SS1490846,A
SS1482042,C
P11506072,A
ES1447665,A
ES1466333,D
ES1447656,A
ER1396620,E
ER1399378,E
RE1449417,A
P11525880,A
P21515219,D
SS1476828,C
ER1440434,B
ER1378250,E
ER1400694,E
ES1432639,B
ES1469106,C
P21558362,D
ER1429320,B
ER1387999,B
SS1480210,D
P21594992,D
ER1433720,D
ER1391622,E
RE1454298,C
ER1393359,D
EP1206826,E
P21503469,D
SS1478400,B
ES1448894,B
ER1396319,E
P11509657,B
ER1372537,D
ER1397410,B
RE1446876,D
RE1447164,B
SS1474984,C
ER1423214,D
ER1399138,B
ES1456524,D
P11522101,B
ER1402215,E
P21576766,B
SS1475931,B
ER1429201,C
RE1446801,B
EP1207196,E
ER1412430,B
ES1451200,D
ES1451418,D
ER1384823,B
ER1418523,D
ER1384841,E
ER1401480,E
RE1475394,A
ER1378407,E
ER1396794,B
ER1395701,E
RE1447187,A
ER1398275,E
ER1383322,B
RE1459920,A
SS1490868,A
ES1450524,D
ER1393836,E
ER1393832,E
RE1445634,C
ES1456322,D
SS1477105,C
ES1471241,C
ER1432885,D
RE1465865,B
ES1443420,B
RE1476222,A
ES1470268,C
SS1480595,C
ES1456516,D
ES1449877,A
RE1453606,C
RE1469379,D
ES1430237,D
ER1401931,D
RE1449843,C
ER1396962,E
SS1479344,C
RE1453260,D
ER1405135,B
RE1441658,C
ES1464221,A
ES1442864,D
ER1402559,E
RE1469898,D
ES1465385,D
ER1405751,E
P11554672,D
SS1473889,C
ES1436203,D
ER1387464,B
RE1441861,A
ES1459564,D
ER1395178,E
P21510156,B
P11503444,A
ER1381200,E
ES1467245,B
P11509958,A
ER1420368,D
ER1439821,D
ER1403914,E
ER1431358,D
ES1428556,B
RE1441871,D
ER1397911,E
ES1467520,D
ES1445887,A
RE1448997,C
ES1435869,D
P11523113,D
P21509631,B
ER1397290,E
ER1431453,D
P21501877,B
P11514659,D
P21499141,A
ES1454738,A
ER1423173,D
P11503433,A
ER1414436,B
P21532137,A
ES1473358,A
ER1411095,B
ES1430541,B
ER1396782,A
P11508484,B
RE1455870,C
ER1397811,D
ER1389359,E
ER1402611,D
RE1459028,C
ES1444187,D
ER1388834,E
RE1444630,A
RE1450557,D
ER1391549,E
ER1401688,E
ES1439099,B
ES1432457,B
ER1384935,E
RE1455097,C
ER1388776,E
ES1460123,D
ER1399123,E
P11510246,D
ES1468316,D
SS1497449,A
ER1440391,A
RE1451466,D
ER1394452,E
ES1451259,D
RE1466066,A
ES1437021,D
ER1433317,A
ER1389882,E
ES1461430,B
ES1454350,D
ER1395205,E
ER1388231,E
RE1466434,D
ER1405297,E
ES1467246,C
ES1450417,B
ER1417942,D
ES1429679,B
RE1448075,C
RE1468954,A
ER1404701,E
ER1362191,E
RE1447457,D
ER1384869,B
ER1407216,D
ER1402385,E
ER1400657,E
ER1386803,B
ER1388920,E
ES1444959,A
SS1482919,C
ER1395719,B
ER1393793,E
SS1483100,C
SS1494982,A
ES1467052,D
ER1409773,D
P11501388,B
P21637924,A
RE1476165,A
ER1402347,E
P11504107,A
ER1385991,D
ER1403997,E
ER1408592,D
RE1455146,C
ES1445864,A
ER1429822,A
ER1395611,E
SS1473860,C
ES1468417,D
ER1411890,D
P11601390,D
ER1397874,B
SS1476905,B
ER1426791,B
ER1395857,B
ES1421517,D
ER1411565,D
ER1400398,E
ER1417955,B
RE1458016,A
ER1439679,D
ER1405045,E
ER1413748,D
ER1403778,E
ES1429113,B
ER1370638,E
ER1407889,A
ER1400595,E
RE1443996,C
ES1432351,D
ES1472008,A
RE1444270,A
SS1489231,C
ES1466268,D
ES1454881,D
ER1409693,B
ES1424865,D
ER1390096,D
ER1395362,D
ER1399057,E
ER1415797,D
P31501860,A
RE1450529,D
ES1472031,A
ER1434165,D
ES1430499,B
ER1413347,D
P11516765,A
RE1466591,C
P11519239,A
ES1445412,D
ER1387417,A
RE1445445,C
ER1385952,B
RE1456358,B
P11553717,A
ER1428257,D
RE1478657,C
ER1403493,E
ER1423965,D
ER1434960,D
RE1453624,B
ER1389204,E
RE1469482,A
ES1470801,A
ES1450977,A
ER1398949,B
P31498572,A
RE1450694,C
RE1443111,C
ES1452859,B
ER1414639,B
ER1375554,E
P11590190,D
P11535927,A
ER1412065,B
ER1387328,E
SS1496206,A
ES1430411,D
ER1425239,D
ER1430558,D
P11564515,B
P21506458,A
P21581942,A
RE1455299,B
ES1461348,A
ES1441793,C
P11646443,A
ER1394427,E
ER1381943,E
ES1461838,D
SS1483984,C
ER1432598,D
ER1404510,A
ER1391546,E
RE1467558,C
ER1429300,A
ER1404156,E
ES1457723,D
RE1441864,D
P11507216,A
ER1388805,E
RE1469802,B
P11530041,B
ER1403940,E
P11676333,D
ER1423366,D
SS1475156,C
SS1481768,C
P11514003,A
ES1447467,D
ER1393692,D
ES1464721,B
SS1476015,C
ES1447127,A
ER1402753,E
RE1463845,B
ER1397724,B
ES1458715,D
RE1479706,A
P11501458,A
RE1464135,D
RE1452364,D
ES1473353,A
P11517745,A
ER1432361,C
ER1414967,D
ES1463977,C
ER1373707,E
ES1464224,A
ER1397388,E
ES1473161,A
ES1437978,B
ER1419495,D
ER1389687,A
ER1392977,E
RE1452568,C
P11513732,A
P11501501,D
ER1394887,E
ER1401696,E
P11598978,D
P21504161,A
ER1399573,B
ER1384933,E
ER1405412,E
ER1419371,B
ES1463283,A
RE1466072,D
ES1434864,B
ES1434305,B
P21511388,A
ER1383845,E
ES1472706,C
SS1477132,A
RE1458218,B
ER1394578,B
ES1444150,B
ER1327766,E
P11502515,A
ES1431535,A
ER1399257,D
ER1404359,E
ER1399519,E
RE1475737,D
ER1405259,E
ES1448334,D
ER1415466,D
RE1466592,B
ER1415243,D
RE1447940,B
P11543771,A
ER1411624,B
P11533406,B
ER1395973,E
P11504371,A
ES1427612,B
RE1463419,D
SS1478785,D
ES1428293,B
ER1392235,B
ER1405374,D
ES1437306,D
ER1407114,B
ES1464674,A
RE1449274,A
ER1424128,B
P11505549,A
P11524263,A
ER1421537,D
ES1469625,D
ER1391422,E
P11505987,A
P11529064,A
ER1403841,E
ER1395567,B
P21537672,D
ER1432970,A
RE1465832,D
ER1411823,D
RE1474402,C
ER1395440,E
ER1402803,E
P11506632,D
ER1418176,D
P21619197,D
RE1456500,B
ES1430696,A
ER1388985,E
ER1420051,A
RE1443190,A
ES1450839,D
RE1447452,D
ER1423467,D
ER1377349,E
SS1475967,B
ER1401495,D
RE1458063,D
P11536286,B
ES1472790,C
P11582944,D
ES1447081,D
SS1496840,C
ER1371830,D
ER1393712,E
P11502137,B
ER1389212,E
RE1452833,D
SS1489455,A
SS1490217,C
ES1459475,D
ES1445752,D
ER1398929,E
ES1424295,D
RE1465298,D
P11529094,B
RE1453338,B
ES1463484,D
SS1481996,C
ER1401637,E
ES1451501,D
P11509009,A
ES1468666,D
RE1454199,B
SS1473720,C
P11536243,A
ER1397819,B
ES1439210,B
ES1430020,B
RE1448402,B
P21554909,D
ES1466179,C
ER1409210,D
ER1387327,E
P11524722,D
ER1427770,D
ES1471188,D
ER1386755,E
RE1465534,D
ER1413045,D
RE1452571,A
SS1496276,D
RE1471764,C
ER1393217,E
ES1435139,B
P21551065,A
P11613844,A
ER1398068,D
ES1427924,D
ES1460258,A
RE1471680,B
SS1480677,B
ER1391035,B
ES1433361,B
RE1456075,D
ER1391080,B
ES1456765,F
P11596098,D
P21508203,D
ES1447893,A
ER1391034,B
ER1384622,E
ER1403217,E
RE1463013,D
ER1398781,D
P21501507,B
ES1443883,B
ER1402226,E
ES1445891,D
ER1379119,E
ER1394831,E
ER1371936,E
ER1412479,D
P21497874,B
ER1404109,E
ER1383831,E
RE1468482,C
RE1459547,A
ES1467820,C
P31514488,D
ES1433522,B
ES1456448,D
ER1401704,E
ES1448374,D
ES1459607,C
RE1470037,A
ES1433757,B
ER1390621,E
ER1408065,D
RE1462774,B
ER1397422,A
P11664690,A
P21520233,A
RE1446001,C
RE1452480,B
P11523206,A
RE1464523,D
ER1394493,E
RE1479388,A
RE1441182,D
ES1451745,B
RE1448595,A
ES1467242,F
P21661047,D
SS1477719,B
ES1440912,D
P21518552,D
ES1429142,B
ER1393511,E
ER1399087,E
ER1392191,B
SS1486300,D
ER1411939,B
RE1462925,C
ER1402116,E
RE1452690,B
SS1476156,B
ER1390573,E
ER1401685,E
ER1389259,B
ER1418275,A
ES1455677,D
RE1453905,A
ER1419259,D
ES1464738,D
ES1469169,D
ES1434789,A
RE1445749,C
RE1442970,C
ER1420878,D
ES1440663,B
RE1445345,B
ES1427046,D
RE1459997,C
ES1469959,D
ES1448952,A
P11509187,A
SS1479434,D
RE1460977,A
ER1419824,A
ER1401672,E
RE1466555,D
ES1469579,B
SS1477155,B
RE1450954,A
RE1480727,D
ES1429766,B
RE1468558,C
ER1390305,D
ES1440046,B
RE1446141,C
ES1443941,D
ES1459866,D
ER1415943,D
SS1475101,B
ER1397639,E
ER1385062,E
ER1405441,A
ES1434688,D
SS1477205,C
ER1398912,D
ER1397688,E
ER1432637,D
P11551360,C
ER1405253,D
ER1420829,D
RE1448772,A
SS1476916,A
P11526999,C
ER1402312,E
ER1384877,E
ER1399428,D
RE1445942,B
ES1463715,D
ES1443930,D
ER1418467,A
ER1395241,B
P11502037,B
ES1430995,D
RE1447377,C
SS1484573,B
RE1470362,B
RE1452153,B
RE1472040,A
ES1446746,D
SS1497457,C
RE1451343,C
P11520139,A
ER1396434,E
ES1434685,D
RE1451400,D
ES1447621,A
ES1456466,D
ER1422695,A
RE1448014,B
SS1478551,B
SS1473827,C
ER1423435,B
ER1434155,D
ER1389217,E
ER1382516,E
ES1459139,A
P21510309,B
RE1448780,A
SS1474122,B
P21505299,A
ER1422027,B
ER1421184,A
P11509339,A
RE1451827,D
ER1404155,E
ER1402365,E
P11528767,A
SS1475113,B
ES1459936,D
ER1403213,E
ES1471289,D
ER1392853,B
P11499010,A
ES1463486,D
ER1434131,A
RE1449031,C
ER1433121,B
RE1454365,B
P21509283,A
P21499704,A
SS1476031,C
P21629851,D
P21600084,D
P11524238,A
ES1450789,A
SS1496282,A
ER1393669,E
ER1409865,B
P11543532,D
P11498466,D
ES1435073,B
ER1405564,D
SS1478299,C
ES1451246,A
ER1413990,B
ER1394551,E
ES1462949,D
RE1463307,D
ER1401885,E
RE1468463,C
P11506473,A
RE1460649,C
ER1391643,E
ER1425164,D
ER1387712,E
ER1390331,E
ER1415303,D
ER1398126,D
ER1413203,D
P21499292,C
P21511395,A
ES1447988,A
P11576234,D
ER1392990,B
ES1447662,D
ER1400494,B
ER1421984,A
ER1398811,E
ER1399134,B
ES1443901,D
ER1405142,E
ES1430501,B
ER1383796,E
ES1452047,B
ES1459944,B
ES1430177,B
ER1388215,E
ES1443974,D
ER1402485,E
RE1442932,D
P21507584,A
RE1449268,B
RE1465136,C
ER1385257,E
P11506074,A
ES1454283,D
ER1402192,E
P11504014,D
ER1424277,D
P11696510,B
ES1463872,A
ER1403906,D
RE1449769,C
RE1451376,D
ES1459474,D
ES1461285,A
P11514937,A
ER1432945,A
ES1468716,A
ES1466511,B
ES1451426,A
SS1475410,D
ES1473177,B
ES1431802,D
ER1392031,E
ER1416617,D
ES1449354,D
ER1402909,E
ER1399873,E
ER1430647,C
ER1389731,E
ER1400706,E
ER1392935,E
RE1451957,C
P21502313,B
ES1441466,D
RE1449881,C
SS1486649,C
EP1206643,E
ES1430134,B
ES1441755,A
ES1465468,D
ER1403178,D
RE1468964,D
ER1411552,D
RE1458045,C
ER1437457,B
P11506710,A
RE1448537,C
ER1396479,E
ES1465879,D
ER1380471,E
ES1428185,D
RE1460914,D
RE1441321,A
ER1405542,B
ES1449963,D
ES1460896,F
ER1428194,B
RE1459402,B
RE1468971,A
ES1470190,D
RE1464685,C
RE1468227,C
ER1394171,E
RE1450813,B
ES1432604,D
ES1435503,B
P21529315,B
ER1366090,D
ER1383838,E
ER1392924,B
ER1385051,E
SS1479312,B
RE1451979,B
ER1402392,D
ER1417088,D
ER1402061,B
P11513193,A
ER1416717,D
ER1391066,E
ER1387868,B
P11624779,D
P21498590,A
RE1462952,C
P11498764,A
P11534377,A
RE1448641,C
RE1463560,A
RE1448778,A
ER1430524,B
ES1432243,B
ER1399702,E
ER1397582,E
ER1412351,B
RE1448795,B
ER1377147,E
ES1434766,B
ES1428145,B
ER1410384,D
ER1439403,B
ER1384252,E
RE1448726,A
P11529986,D
ER1397517,E
P11500919,A
RE1462514,B
SS1486557,D
ER1394392,B
ER1384621,E
ER1418493,D
ER1439831,C
ER1403614,E
ER1438185,A
RE1464314,D
P11508686,A
ES1438852,A
ES1458537,C
RE1472601,D
P11518146,B
ER1376180,E
P21520979,A
ES1473306,A
ES1437260,A
RE1471820,D
SS1489278,C
ES1459112,A
ER1402022,E
P11508678,A
RE1452164,C
SS1475354,B
ES1424576,B
P21535903,D
ER1416130,B
ES1447466,D
ES1473294,A
ER1440373,C
P11582485,A
RE1442839,C
ES1445504,B
ER1397216,E
ER1400679,B
ER1411143,D
RE1447235,C
SS1478351,B
ES1406419,D
SS1475675,B
ER1398518,E
ER1384233,B
P31505064,C
RE1480952,D
P21620579,D
ES1451462,B
P21498967,A
ER1399153,E
ER1435636,D
ER1389671,B
RE1454381,B
P21506973,A
P11508562,B
ER1393458,E
ER1403312,E
ER1403708,E
P21502693,D
ER1402556,E
ER1393399,E
SS1496023,C
ER1398742,B
ES1461466,D
RE1452063,B
P11537342,D
ER1430677,D
ES1439761,B
ES1465607,D
SS1474560,A
ER1424075,D
P11540797,D
RE1453023,A
RE1470762,C
ES1468130,D
ER1401963,D
ES1456887,B
ES1423832,D
ER1428877,F
ER1429180,D
ER1399096,B
RE1449280,A
SS1476241,C
ER1421808,D
SS1480749,C
RE1447981,B
SS1484360,C
ER1385517,E
P11503920,D
ER1405945,D
RE1449236,C
ES1439527,B
ES1447060,D
ER1395225,E
ER1397429,A
SS1490999,A
ER1423044,D
ES1447627,A
ER1424031,B
SS1483855,C
ER1419570,D
ES1443797,B
ER1396718,E
ER1393706,E
ES1461345,A
ER1398327,E
ER1402120,E
P11527018,A
RE1453259,D
ES1444055,B
SS1485390,B
ER1428536,B
P11504273,A
SS1485481,B
RE1442340,A
P11597157,A
ER1395607,E
SS1496265,A
P11528703,B
RE1449309,D
P21504184,A
ER1434739,D
ER1403634,E
ES1450936,D
SS1476184,B
ES1432366,B
ER1399119,E
SS1477433,B
ES1442145,A
ER1405477,E
RE1462101,D
RE1450511,A
ER1396699,D
SS1473955,B
RE1452960,B
P31498607,A
ER1404311,E
ER1403703,E
ER1393537,E
P11515995,A
ER1408933,D
ER1405233,D
ER1382819,E
P11518858,A
ER1384578,E
ES1470638,D
SS1474983,A
ES1428692,B
SS1497478,D
ER1403380,E
P11524299,A
ER1419232,A
RE1471049,A
ER1428246,A
P11500530,D
RE1458161,B
ER1376151,E
ER1404723,E
ER1424576,D
ER1430311,A
SS1482459,B
ER1427573,B
P21541144,A
SS1478512,C
ER1384851,E
ES1452263,A
ER1395682,B
ER1383799,E
ES1463063,C
ES1453244,A
P11525029,D
ES1445738,D
ES1446793,B
ES1463014,D
P11534386,A
ER1411950,D
ER1390629,E
ES1458772,B
ER1400632,E
P11509367,B
ER1402071,E
P21567959,A
SS1476025,C
ES1454567,D
ER1417719,D
ER1432886,A
ER1437382,A
SS1479418,C
ER1396788,D
ES1471902,B
ER1397635,E
RE1447445,A
ER1390280,E
ES1448958,D
SS1476008,C
ER1437200,D
ER1411263,D
RE1459425,B
SS1485295,B
P21552168,C
ES1432216,B
ER1399488,E
RE1446556,C
RE1476111,B
RE1468326,C
ER1385992,E
RE1450018,A
SS1494345,A
ER1427165,B
ER1383787,E
ER1407573,D
P11498538,B
P21512529,D
RE1450230,C
SS1476728,B
P11533840,A
ER1416156,D
P31508614,D
ER1394665,E
P11555651,D
ER1402545,E
ER1414472,D
ER1404810,D
SS1488606,D
ER1382321,E
ER1414696,D
ER1403522,E
ES1472199,A
ER1420310,D
ES1434572,D
P11531646,A
ER1371810,D
ER1439794,D
P11730350,D
ER1370094,D
ER1406433,B
ER1391033,B
ER1383794,E
ER1385218,E
ES1444099,A
ER1378393,D
SS1496227,A
P21647435,D
ER1407992,B
ER1392316,B
ER1395616,E
ER1380180,E
ES1462544,A
ER1395756,E
ER1402010,E
ER1380477,E
P21501127,A
P21509308,A
ER1398098,E
SS1490988,C
ER1395018,E
SS1496833,C
ES1429659,B
ER1395480,E
ER1415478,D
ES1448242,A
ES1445570,D
ER1428741,D
P11624776,D
ES1448960,A
P11498125,A
RE1465166,D
ER1384867,E
ER1424552,D
ER1378745,E
P31507182,A
ER1409477,B
ER1401683,B
ES1447295,A
SS1476033,B
ES1454971,B
ER1413212,D
ER1402920,E
ER1411185,B
ER1419518,A
ES1441797,C
ER1426436,D
ES1455679,B
ER1377034,E
ES1464055,C
ER1381537,B
ES1465809,D
SS1478682,B
P31514492,A
ES1448226,D
RE1458934,D
ER1413600,B
SS1488302,D
ER1409114,B
ES1447275,B
ER1391601,E
RE1473768,B
ES1473199,A
ER1404720,E
SS1496908,B
P21509307,A
ER1383791,E
ER1406882,D
P11503392,D
RE1471843,B
ES1455873,B
ER1400213,B
P11508726,C
ES1442738,D
P11647287,A
RE1471186,D
ER1393375,D
RE1479372,A
ES1424636,A
ER1402693,E
P11553724,A
ES1455232,D
ER1396143,E
RE1448035,B
P31518938,D
ER1377013,E
SS1476747,A
ES1450255,B
SS1479719,D
EP1206807,C
ES1436625,A
P11503260,B
ES1449851,D
P11618107,A
ER1401747,E
ES1448253,A
ES1470311,D
ER1397655,B
ER1390179,D
P11508344,A
SS1493682,C
ER1423649,D
ER1432011,D
EP1206648,E
ER1389099,D
P11501328,A
P11510844,D
RE1445375,C
ER1403959,E
ER1397497,E
RE1456749,A
ES1441416,B
SS1476904,A
ER1389715,E
P21500776,D
P11532952,A
ER1430828,D
P21509301,A
P21523255,A
RE1451312,C
SS1490833,A
ER1395152,E
ER1399169,E
P21536650,D
RE1440669,A
ES1450028,D
ER1397651,E
RE1461040,C
ER1413923,B
ER1392265,A
ER1436918,D
RE1461258,D
SS1477763,B
RE1461199,D
ES1447098,B
ER1435047,B
ER1401759,E
ES1448543,D
ER1392261,E
ER1400645,E
ES1465158,A
ES1467676,A
ER1400763,E
ER1395402,E
RE1460428,B
ER1402204,E
ER1434910,A
RE1452155,A
ES1472203,A
ER1403843,E
ER1392309,E
RE1459327,B
P11532167,A
ER1393233,E
RE1445008,B
ER1400042,E
P11623803,A
ES1434683,D
ES1444707,B
ES1468487,D
ER1395844,E
P21511589,A
RE1444328,C
ES1434981,D
RE1469859,D
ER1391810,E
ER1376941,E
ER1392313,E
ES1429121,B
ER1404399,D
ER1417085,A
ER1376002,E
ER1435109,B
ER1416367,B
ES1472093,B
ES1463966,D
P21524152,B
P31502443,A
RE1465529,A
ES1433349,B
ER1388775,E
ER1407620,B
ER1390920,A
ER1407570,D
ER1399338,E
ER1397881,E
ER1416561,D
ER1420326,B
ER1378401,E
P21574879,D
ES1450830,B
ER1399574,B
P11523992,D
SS1474576,A
ES1467446,C
ER1397346,E
P21606937,A
SS1476150,B
SS1482475,D
ES1440966,B
RE1449013,A
P21498440,A
P11501318,A
SS1495617,A
ER1399063,E
P11518798,D
SS1492007,A
RE1473631,A
RE1472311,B
ER1434007,F
ES1466191,A
ER1374542,E
ER1414822,B
ER1404064,E
ER1397201,B
SS1475844,B
ER1390823,B
P11573589,B
ES1464914,D
ES1456797,A
RE1461374,C
ER1400609,E
ER1425532,B
ES1452332,D
P21521136,A
P21509304,A
ER1421891,D
ER1405206,E
RE1463562,D
P21563470,A
ES1430354,B
P11512956,D
ES1470697,C
P11544448,A
ES1468843,D
RE1459401,B
RE1444128,C
ER1401304,C
ES1460800,A
SS1485840,C
ER1404691,E
ES1449832,B
ES1448241,D
ER1403073,E
RE1458568,B
P21498709,C
ES1450449,D
ER1411023,D
RE1479444,A
SS1486643,C
ER1390868,B
ER1405120,E
ER1399395,D
ER1390690,E
ER1411556,B
ER1402419,E
P21512632,A
RE1452064,C
ER1401710,E
ER1403823,E
P21502201,A
ER1398312,A
ER1413113,A
RE1453603,C
ER1436840,D
ER1394749,B
ER1380276,E
SS1473818,C
ER1411752,B
ES1470752,D
ER1395975,A
ES1464058,C
ER1391230,E
ES1460137,D
P11519762,A
SS1489197,C
RE1446631,B
ER1327769,E
ES1437179,A
SS1476472,B
ER1401491,E
ES1461708,A
ER1398060,E
RE1458006,D
P21510946,A
RE1453104,D
P11589685,D
RE1458907,C
SS1482433,C
ES1455230,D
ER1406290,B
ER1397982,D
ER1394035,D
P11579285,A
ES1446902,A
RE1446318,B
P21498429,A
ES1448900,A
ER1377346,E
ER1393435,D
ER1392140,E
ES1460316,D
ES1435953,B
P11498929,A
P11526478,D
ER1400506,B
RE1456778,D
ER1435018,C
ER1418558,B
P11503841,D
P21513701,D
ER1421407,A
ER1393826,B
RE1440469,A
ER1404707,E
ER1398208,D
ER1389752,D
P11498356,D
ER1402793,E
ER1397637,E
SS1477101,B
P11583783,D
ER1437775,D
ER1435567,D
ES1435618,B
ER1434625,D
ES1463354,F
ES1451422,A
ES1433356,B
RE1441367,A
RE1478962,A
ER1401889,E
ER1391442,E
ER1390785,E
ER1397621,E
ER1420819,A
RE1474956,C
ER1398783,D
ES1453185,D
ER1429859,A
ES1472965,A
ER1395024,E
P31499374,A
ES1448998,A
ER1387533,E
ER1424203,B
RE1444677,B
SS1475544,C
RE1479313,A
ER1417588,A
ER1401975,E
ER1393343,E
ES1459765,B
ES1455959,B
P11596713,A
P21500451,A
ES1433659,D
RE1462932,D
ER1397570,B
ER1388946,E
SS1477068,C
ER1434527,C
SS1483020,C
SS1476396,C
ER1391655,E
ER1396232,E
RE1462315,C
ER1433270,A
SS1476002,C
ER1437046,C
ES1439417,D
RE1453245,B
RE1449772,C
P21504858,B
ER1434586,D
ER1427208,A
SS1485734,C
ES1464144,B
P21507308,B
ER1413697,A
ER1382653,E
ER1428366,B
SS1494034,B
ER1413740,A
RE1444327,C
SS1478999,D
P11523128,D
ER1404117,B
RE1451532,C
ER1387459,E
ES1469850,D
RE1465556,C
ER1413709,A
ER1398234,D
P11666516,D
ES1463727,D
ER1399172,E
ES1473201,A
ER1409174,D
ER1389821,B
SS1481557,D
ER1419077,A
ES1450600,B
SS1481869,A
P21509296,A
ER1388987,E
EP1206905,B
P11505157,A
ER1399176,B
ER1439005,D
ER1397808,E
ER1422950,A
ES1461546,B
P11643701,D
ER1413391,B
ER1418102,B
SS1484543,B
RE1465259,C
ES1428141,D
ES1425411,D
RE1448020,B
ES1450782,D
ES1428846,B
SS1475438,D
SS1482510,B
SS1474258,B
SS1488266,D
ER1395775,E
RE1470505,C
ER1411251,D
ES1430145,B
P11589714,B
EP1206637,E
ER1385005,E
ER1399235,E
ES1463572,D
RE1449285,C
RE1446758,A
ES1426180,D
P11508028,D
ER1397091,E
SS1490856,A
ES1452004,D
ES1473266,D
ES1441461,D
RE1459937,A
RE1453428,A
P21498047,A
ES1472788,A
RE1468992,A
SS1480678,C
ER1403409,E
ER1395733,B
ER1436553,D
RE1443339,D
ER1384929,E
ER1387914,B
EP1207172,A
ER1408500,D
ER1430456,A
RE1466689,A
ES1428170,D
ES1450537,B
ER1404286,E
ER1407008,D
ES1457507,D
ER1402583,E
RE1442376,B
ES1452067,B
RE1441818,D
RE1472486,A
ER1390487,E
ES1464978,C
P21589834,A
ES1446900,A
ER1397645,E
ES1443966,A
ER1398092,E
RE1456739,B
P11499788,A
RE1460661,C
ER1394072,E
ER1409128,B
ER1403741,E
ER1385306,E
ER1407940,C
ER1405309,E
RE1442404,C
SS1475638,B
P11510336,A
ES1436062,B
ER1381545,C
ER1437033,C
ER1419287,D
ES1469444,F
ER1412165,B
RE1455399,B
ER1389876,E
SS1497575,A
RE1448249,C
ER1402639,E
ER1397537,E
SS1475608,B
ER1428455,B
RE1480245,A
ES1473379,D
ER1401862,E
ES1459984,F
ER1385902,E
ER1433698,B
RE1470510,C
ER1419851,A
ER1403153,E
RE1440646,B
ER1395294,D
ES1464229,C
ER1387470,E
P11601925,D
ER1398297,E
ER1385213,E
P11557755,A
RE1454987,C
P11498931,A
ER1400474,E
ER1398394,E
ER1422674,A
ER1439102,C
RE1466624,C
ES1464851,D
RE1459910,C
ES1451989,B
RE1467705,D
ER1384625,E
P11523750,B
ER1396997,E
ER1391795,E
ES1439872,D
SS1474829,A
ES1454561,B
RE1466616,C
SS1476981,C
ER1378734,E
P21509305,A
ER1410172,A
P11736022,D
ES1463401,D
RE1451928,C
ER1398849,D
ER1396569,B
P11580601,D
P11501351,A
P11509332,B
RE1453169,A
SS1492858,C
ER1389349,E
ER1412383,B
ER1437964,C
ER1432932,A
ES1432295,B
ER1400807,E
ER1391870,E
RE1465579,B
ER1389227,E
ER1413304,D
P31519524,D
SS1483585,B
RE1469939,A
ER1404618,E
ES1442847,B
RE1476302,D
ES1461323,A
RE1453106,C
ER1397527,E
ES1438227,B
ER1437017,D
ER1414576,B
ER1395071,E
P11640387,A
P11540716,D
ER1407919,D
RE1450713,B
ER1407151,D
P21535660,A
ES1470986,D
P21503325,C
RE1457543,C
ER1369098,E
RE1450286,C
RE1477342,A
